id,rating,note,user
1135751,4.0,Great porto. 20 percent of alcho ! Grapes from the Cima Corgo in the Duro Valley. Two year in the oak casks. Intense aroma os red plums. ,Borut Lusa
1135751,4.0,"A lovely port. Very fruity, very sweet, with tastes of dark cherries, with a long aftertaste. It has developed a lot since the last time I tasted it, and to the better ",Christian
1135751,4.0,Eye: Vintage red with a brown touch. Nose: Classic vintage honey. Mouth: Fine sweetness with a round end.  A fair bottle.,Jack Bart
1135751,4.0,Very  nice. Value for the money. Happy to have some more in the cellar. Dark and very good rich taste .,Paul C
1135751,2.5,Supposed to be one of the best vintage of the decade but this bottle was off oxidized and corked notes #portwineday #winelover,Fabien Lainé
1135751,4.0,"Very good entry level vintage Port. Prune, blackberry jam, walnut, caramel. Excellent pairing with Stilton blue cheese and with 75% dark chocolate. 😍",Sebastian Petrişor
1135751,4.0,Amazing value. Bought it ages ago for nothing and it is a stunner. Light brown colour like liquid caramel. Nose is all nuts and intensity. Really increasing your expectations. ,Carsten Hering Nielsen
1135751,3.0,Nothing spectacular comparing to other '97 vintage ports but pleasant loaded with forrest fruit and still some edgy tannins in a positive sense.,Karsten Nielsen
1135751,4.0,Early start to test the Ris A La Mande. Perfect fine tannin and acidity to balance The sweetness,Jørgen Svare
1135751,4.0,Perfect to drink now,Poul Bligaard
1135751,4.0,"Good port. Goes well with sweet dessert, a bit on the sweet side by itself. Good blackberry and cherry. ",Klaus Post
1155199,4.0,"Bottled 1985. Quite developed nose with hints of dried violets, dried apricots, wet forest floor, prunes and plums. Medium + acidity and medium tannins rather well balanced and full bodied. Tobacco, acacia honey, stewed blackberries, blueberry marmalade and chewy liquorice caramel.  Very different but very good. ",Lucas Tijn Jansen
1155199,2.0,"Lack acidity, acetone and candied peel. 83 points",Thomas Walker
1155199,4.5,Excellent portwine with very silky taste.,Raimondas B.
1155199,4.0,Be careful with temperature. It is most tasty at 16. At higher temperatures is starts to be much worse. ,Aleksey Lisenkov
1155199,4.0,87 pts garnet red delicious dried fruits very concentrated in the mouth alcohol a bit to dominant probably a bit to old??,Felix Christen
1155199,4.5,"Life’s short and the number of surprises poping here and there is fairly limited. Why not enjoy every of them, at the fullest.",Andrei Popa
1155199,4.0, brown sugar red fruit vanilla,Dan Brekken
1155199,4.5,Everything but plum!,Barry Miller
1155199,4.5,Very nice port. Nose of nuts and prune. Full body of raisins and brown sugar.,John
1155199,4.0,Grape. Wine. Balsamic. Graze. Strawberry/ Grape. Red fruit. High tannins,Guille Irsermo
1155199,4.0,20 year old Vintage Port and Stilton on Christmas day. Wonderful.,Johan Norrman
1155199,4.5,"Sweet, fruity. Has raisins both in the smell and taste. It’s nice company for chocolate.",Juha Pylkko
1155199,5.0,"Understand now the value of well evolved Porto. Totally different from anything this century, clear and strong. Pure. Buy this if you find it somewhere...",Jarkko Leivo
1155199,4.5,"Incredible Port. 2011 was reportedly an outstanding year for Port so I had high expectations.  The nose is a bomb of flavours, hints of dried fruit like prunes, raisins, dried fig. Also notes of plum and dark fruit. ",Jonny Bernardino
1155199,5.0,Some of the best I have had 🍷,Jon Zimmerdahl Pedersen
76390,4.0,Typical port but a little less syrupy than I would have expected.  Cork breaking into the bottle didn’t help,Todd C
76390,5.0,Excelente vinho do Porto!!! Viva Portugal!!,Beto Begliomini
76390,4.0,"Interesting notes of violet, cherry, mushrooms, forest, nuts.",Arthur Romanenko
76390,3.5,"Great taste, but it could last longer.. Okay color also..",Martin Høiby
76390,3.0,light and mild. should probably not be very many more years in the cellar 2015 very good,Paul C
76390,4.0,"Very nice port, with a lot of floral and fruit flavours..",Piermatteo Giunto
76390,4.0,"Still good, red colour. Very subtle nose of decaying berries, pepper and mint. Quite sweet with very good acidity and nice tannic reserve. For a so-so house this is a surprisingly good effort in a difficult year. 92p",Rune Lorentzen
76390,4.0,"Multi grape port wine from older vintage and still at decent price and with rich notes of cherries, chocolate and oak - and with an interesting “cheesy” hint (kind of sweet cheese). Good acidity and nice, nice.",Jan Schäfer
76390,4.5,Nice glas of tasty and balanced Wine bringing back memories of an good old friend ,Morten
76390,4.0,Very nice as a chilled aperitief,Mogens Winther
76390,4.5,"Caramel, dried fruit and fig. Deep ruby color. Balanced. Medium sweet. Long finish",Mika Hanski
76390,4.5,"Still good, drunk July 2016.",Christopher James White
76390,4.0,"Well balace between fruit and acid. And tanics. Raissin, tobacco and chocolate and hint of caffe. Very well aged in the Bjørklund-cellar.",Britha Stenholm
76390,4.5,Again a really very fine vintage port in all senses. ,Alexander Overdiep
76390,4.5,"Caramel, raisin, fig, prune, smoke, vanilla.",TJ Cole
1189822,4.5,"While many prefer vintage or 20,30,40 year old tawny’s my favorite is by far colheita   Made only in the rarest of quality vintages you get the IMAX 3D expression of port wine   Dark amber in color with waves of hazelnut and apricot notes The mouthfeel is clearly fortified wine with a molasses thick consistency  On the palate is the warm prune, fig, hazelnut all rounded and smooth like no other wine  95pts",Neal is taking you ...Around the World in a Bottle
1189822,5.0,"wow. almonds, sawdust, leather, dried fruit, on nose. dirt caramel color with a full mouth feel. same on taste with vanilla, butterscotch and caramel.  Very elegant.","Steven ""HOOT"" Gibson"
1189822,5.0,This is drinking perfect right now!,David Day
1189822,3.0,"A 1985 vintage Colheita that was a bit of a disappointment. Unclear amber color. A bit mute on the nose with scents of figs and dried fruit. Very sweet and very much alcohol, almost a burning feeling. I will stop there.    ",Kenneth
1189822,4.5,"Since Para was gone, we replaced it with this beautiful Barros and paired with Vaniglia del Madagascar ice cream😍😍 Big cheers my friends🍷🍷",Fernando Mestanza
1189822,4.5,"Perfect Colheita from a year which has a certain aura. Intense amber colour with most intriguing tears in the glass. Full and concentrated nose, dominated by a multitude of dried fruits, some spicy notes of rose pepper, cedar wood, and a subtle touch of vanilla. Extremely refined in the mouth, elegant, with a notable character and a pleasant freshness, helped by prevalent tannins. Long and persistent finish, extremely well masked alcohol - I almost fell in love - but alas, she's gone now. ",LarsDane
1189822,4.5,"Születésnapomra I.  What a wonderful surprise I got today! Couldn't have antecipated such a fabulous treat. Such a fine gem.  Port wine is not really my thing, I confess. Yet. Could never really comprehend its soul. Maybe this one's a switch.  Within a fabulous aged amber hue, a perfectly conserved nectar flows. Elegantly alive, conveying honey dew coated figs, orange peel sprayed up dried fruits, in a full silky, stable and nostalgic path. And I liked this. Liked it a lot. Bottled in 2014 and born in 1984.",Adrienn Török
1189822,4.5,"Surprising color, light brown with some spark in it. Nose is probably biggest surprise with pleasuring tones of dry fruits, figs, raisins, prunes, apples and honeyed walnuts. It could remind you some great aguardente with an oriental spices. Then the palate is turning you back to wine world with silky and smooth taste, with finish just opening your fantasies.",Jiří Pelka
1189822,4.5,"A wonderful very old Tawny again 😃 candied citrus notes, grilled nuts, sweet spices - beautiful wine with great balance and nice acidity 🍷 a must try ",Fabien Lainé
1189822,4.5,"(95/100) Fabulous Port Wine!!!  Fig and nuts on the nose and explosive on the mouth, with caramel and almonds. Sweet but the acidity holds everything together!!",Bruno Barrias
1189822,4.5,"Very good.  Burnt orange colouring.  The nose is sugar cane, Christmas cake.  The palate is superb.  Good balance at this age.  Has weight, sweet caramel, soft spices.  Rated 4.3.  At $70 it’s fair.",Clinton Marks
1189822,4.5,"Apricots, figs and brown sugar. Nutty flavors from oxidation. Taste of hazelnuts,  not too sweet, with a refreshing acidity. Although sweet , aftertaste is somewhat dry. Great port, ready now",Daniel Strand
1189822,4.5,Very faded brown color. On the nose typical port scents of figs and almonds. Lean and elegant on the palate with a subtle alcohol kick at the end. A very nice port indeed.,Kenneth Hubner
1189822,4.5,"Excellent Port, chocolate, nuts and almost a bit of sherry taste after so many years in the cellar. A fantastic wine to enjoy now ",Sören Lundin
1189822,4.5,"A dense golden port with a nose on nuts, flowers and roasted coffee beans. Powerfully attack with volume, flavor and magnificent final. Still young after 30 years.",Vitor Rodrigues
1149238,5.0,Figs plums great wine ,FJ Casanova
1149238,4.0,Dense dark red fruity Berry nose. Velvet tannins. Grippy acidity. M Teeth drying out Dry sensation. Sweet red fruity taste. Dense after taste. ,Per Storm (Onkel P.)
1149238,4.0,"Deep ruby red colour. Very dense, sweet nose of dark berries, raspberry confit and sweet cherries. On the palate impressively dense and concentrated, good acidity and long complex finish. Needs some more time of course!",Marius Klein
1149238,4.0,"Cardamon and nutmeg light nose, palate is very well blended in a dense complex mix of flavors with baking spices and blueberry notes",Don Plumton
1149238,3.5,Lots of currant and dark ripe berries.  Nice full bodied Porto with a good level of acidity and a smooth silky finish.  Cheers!,Ramon M Rodriguez
1149238,3.5,Pretty floral note on top of a frame of bright plum tones. Rich and sweet with dark berries and cherries on the palate. Vibrant acidity provides a good back bone.,Adam Strachan
1149238,4.0,"Beautifully balanced port with perfect sweetness that elevates the berry aromas and leading vanilla hued finish. First time drinking a port from this house, and pretty impressed.",Gunther Decesare
1149238,4.0,"Amazing taste and body!! Drink alone, with dessert or whatever 🥳",Jan Kristen Andersen
1149238,4.0,"Eyes: Deep purple  Nose: Intense aromas of fig, cassis, blackberry, licorice, bouquets of clove, nutmeg, vanilla  Palette: Sweet, high acidity, medium tannin, full-bodied, long finish",Jinhyuck Yang
1149238,3.5,"Pocas is far from my favorite Port brand, but I must say that this LBV is really not too bad. If you are into LBV's you can easily buy this. It has all that a classic LBV can offer.",Jack Bart
1149238,3.5,Complex and elegant. Loads of chocolate and blackfruit marmalade. Rich and fairly concentrated. Tannins are finely grained but not very well integrated alcohol.I assume that needs time to age.,Lucas
1149238,4.0,"I seldom drink portwines but today it felt like a good idea to accompany the cheesecake and strawberry sorbet. A very nice combination. Taste of chocolate, oak and vanilla + plum. Also a slight scent of coffee..",Benjamin Gripenberg
1149238,3.5,"This is a style of Late Bottled Vintage that should be aged. It has great red and black fruits at this stage but will develop a more structured, dense and firm character as it matures. Give this well-made, juicy wine with its sweet black fruits at least until 2017.",Steven Michiels
1149238,4.0,"Port night was great!  Clear, deep, garnet color. Clean, medium+ intensity aromas of Corinthian raisins, cherries, cloves and black chocolate. Sweet, low+ acidity, medium tannins and full body. Long finish. Very good.",Guillaume Bourassa-Benoit
1149238,4.0,"Haven’t gone back to this bottle in a while, it is still deep inky like a port should be, sweet plum and dark fruit, fig, raisin and light oak.  This might be on the sweet side - even for a port, but I like it.",satellite
1266123,4.5,Showing some aging characteristics in the nose. More of a reductive note with a big bournon and rum like nose. The oak is subtle in the palate with a good balance on acidity/fruit. Warm finish. Drink soon,Luis Elias
1266123,5.0,Rich full bodied with long lasting mellowness. Delightful ,Tibby Clark
1266123,4.5,"Decanted then exhibiting light ruby hue with golden rim. Nose of ripe preserves of fig. First sip just fills your sinuses with hints of dark chocolate, mint and figs. A mellow long finish. Excellent!",Joyonwine
1266123,4.5,Has a nice alcoholic and caramels' note on the palate. Gets less string after breading for some minutes. Very strong and nice on the nose. A very enjoyable vintage Oporto wine. Nothing to go wrong here :),Ricardo Vidal
