,id,note
247,1189822,"A 1985 vintage Colheita that was a bit of a disappointment. Unclear amber color. A bit mute on the nose with scents of figs and dried fruit. Very sweet and very much alcohol, almost a burning feeling. I will stop there.    "
248,1189822,"Since Para was gone, we replaced it with this beautiful Barros and paired with Vaniglia del Madagascar ice cream😍😍 Big cheers my friends🍷🍷"
249,1189822,"Perfect Colheita from a year which has a certain aura. Intense amber colour with most intriguing tears in the glass. Full and concentrated nose, dominated by a multitude of dried fruits, some spicy notes of rose pepper, cedar wood, and a subtle touch of vanilla. Extremely refined in the mouth, elegant, with a notable character and a pleasant freshness, helped by prevalent tannins. Long and persistent finish, extremely well masked alcohol - I almost fell in love - but alas, she's gone now. "
250,1189822,"Születésnapomra I.  What a wonderful surprise I got today! Couldn't have antecipated such a fabulous treat. Such a fine gem.  Port wine is not really my thing, I confess. Yet. Could never really comprehend its soul. Maybe this one's a switch.  Within a fabulous aged amber hue, a perfectly conserved nectar flows. Elegantly alive, conveying honey dew coated figs, orange peel sprayed up dried fruits, in a full silky, stable and nostalgic path. And I liked this. Liked it a lot. Bottled in 2014 and born in 1984."
251,1189822,"Surprising color, light brown with some spark in it. Nose is probably biggest surprise with pleasuring tones of dry fruits, figs, raisins, prunes, apples and honeyed walnuts. It could remind you some great aguardente with an oriental spices. Then the palate is turning you back to wine world with silky and smooth taste, with finish just opening your fantasies."
252,1189822,"A wonderful very old Tawny again 😃 candied citrus notes, grilled nuts, sweet spices - beautiful wine with great balance and nice acidity 🍷 a must try "
253,1189822,"(95/100) Fabulous Port Wine!!!  Fig and nuts on the nose and explosive on the mouth, with caramel and almonds. Sweet but the acidity holds everything together!!"
254,1189822,"Very good.  Burnt orange colouring.  The nose is sugar cane, Christmas cake.  The palate is superb.  Good balance at this age.  Has weight, sweet caramel, soft spices.  Rated 4.3.  At $70 it’s fair."
255,1189822,"Apricots, figs and brown sugar. Nutty flavors from oxidation. Taste of hazelnuts,  not too sweet, with a refreshing acidity. Although sweet , aftertaste is somewhat dry. Great port, ready now"
256,1189822,Very faded brown color. On the nose typical port scents of figs and almonds. Lean and elegant on the palate with a subtle alcohol kick at the end. A very nice port indeed.
257,1189822,"Excellent Port, chocolate, nuts and almost a bit of sherry taste after so many years in the cellar. A fantastic wine to enjoy now "
258,1189822,"A dense golden port with a nose on nuts, flowers and roasted coffee beans. Powerfully attack with volume, flavor and magnificent final. Still young after 30 years."
259,1149238,Figs plums great wine 
260,1149238,Dense dark red fruity Berry nose. Velvet tannins. Grippy acidity. M Teeth drying out Dry sensation. Sweet red fruity taste. Dense after taste. 
261,1149238,"Deep ruby red colour. Very dense, sweet nose of dark berries, raspberry confit and sweet cherries. On the palate impressively dense and concentrated, good acidity and long complex finish. Needs some more time of course!"
262,1149238,"Cardamon and nutmeg light nose, palate is very well blended in a dense complex mix of flavors with baking spices and blueberry notes"
263,1149238,Lots of currant and dark ripe berries.  Nice full bodied Porto with a good level of acidity and a smooth silky finish.  Cheers!
264,1149238,Pretty floral note on top of a frame of bright plum tones. Rich and sweet with dark berries and cherries on the palate. Vibrant acidity provides a good back bone.
265,1149238,"Beautifully balanced port with perfect sweetness that elevates the berry aromas and leading vanilla hued finish. First time drinking a port from this house, and pretty impressed."
266,1149238,"Amazing taste and body!! Drink alone, with dessert or whatever 🥳"
267,1149238,"Eyes: Deep purple  Nose: Intense aromas of fig, cassis, blackberry, licorice, bouquets of clove, nutmeg, vanilla  Palette: Sweet, high acidity, medium tannin, full-bodied, long finish"
268,1149238,"Pocas is far from my favorite Port brand, but I must say that this LBV is really not too bad. If you are into LBV's you can easily buy this. It has all that a classic LBV can offer."
269,1149238,Complex and elegant. Loads of chocolate and blackfruit marmalade. Rich and fairly concentrated. Tannins are finely grained but not very well integrated alcohol.I assume that needs time to age.
270,1149238,"I seldom drink portwines but today it felt like a good idea to accompany the cheesecake and strawberry sorbet. A very nice combination. Taste of chocolate, oak and vanilla + plum. Also a slight scent of coffee.."
271,1149238,"This is a style of Late Bottled Vintage that should be aged. It has great red and black fruits at this stage but will develop a more structured, dense and firm character as it matures. Give this well-made, juicy wine with its sweet black fruits at least until 2017."
272,1149238,"Port night was great!  Clear, deep, garnet color. Clean, medium+ intensity aromas of Corinthian raisins, cherries, cloves and black chocolate. Sweet, low+ acidity, medium tannins and full body. Long finish. Very good."
273,1149238,"Haven’t gone back to this bottle in a while, it is still deep inky like a port should be, sweet plum and dark fruit, fig, raisin and light oak.  This might be on the sweet side - even for a port, but I like it."
274,1266123,Showing some aging characteristics in the nose. More of a reductive note with a big bournon and rum like nose. The oak is subtle in the palate with a good balance on acidity/fruit. Warm finish. Drink soon
275,1266123,Rich full bodied with long lasting mellowness. Delightful 
276,1266123,"Decanted then exhibiting light ruby hue with golden rim. Nose of ripe preserves of fig. First sip just fills your sinuses with hints of dark chocolate, mint and figs. A mellow long finish. Excellent!"
277,1266123,Has a nice alcoholic and caramels' note on the palate. Gets less string after breading for some minutes. Very strong and nice on the nose. A very enjoyable vintage Oporto wine. Nothing to go wrong here :)
278,1266123,"When I tried to open the bottle,  the cork broke. I was quite disappointed because my expectations were high. So I managed to uncork the rest. At first I thought that this wine was bouché, but when I poured it in a glass, this port revealed its nature. A nose of nuts and warm sweetness. At the palate : still a lot of acidity.  Great port."
279,1266123,"Had some after work at a colleague's house yesterday afternoon,   Producer Real Companhia Velha, to my understanding the oldest wine company in Portugal  On the nose dried fruit, molasses, sweet tobacco, cherry, nuts and sweet kitchen spices. On the palate figs, nuts, raisins, cheery, cracked black peppercorn, orange chocolate, syrup and salty caramel   Well, had several good wines last night so notes and the experience are slightly cloudy. 4,3⭐"
280,1266123,"Prune, honey, and caramel. Very sweet, which is not typical for vintage port. Interesting color: almost ruby in electric light, dark tawny in natural. Excellent."
281,1266123,"🇵🇹 4.6 Memorable Port.    This was a gift fro my late step-dad, Jaime Novoa, thank you viejo!   Beautiful caramel color with very slow moving legs.  Chocolate, leather, macerated raisins on the nose.  Just wonderful flavors of chocolate, honey, balsamic vinegar, raisins, Saúde 🍷🍷🍇"
282,1266123,Now that's an old wine.  Musty looks and classic aromatics with lots of sugar to mask any residual defect. Decent Porto featuring long snd warm finish.
283,1266123,"Amazing Port.  So soft, smooth, rich, integrated and balanced taste. 🔝 Bought and imported in 1985 by my father while we where in Porto. Has been resting since then! 👍 Saude! 🍷"
284,1266123,Once upon a time I was the officer responsible for the Officers Mess wines etc. I bought a lot of Port. This is a very good example of a vintage port. Unfortunately these wines are now beyond my pocket in most cases but this bottle was most enjoyable.
285,1266123,"Deep purple hue. Cherry, black cherry, and cassis. Oak, chocolate, and caramel. It has notes of spices and tobacco with a lingering finish. It is starting to change my mind about vintage port vs tawny."
286,1266123,"Excellent mature Vintage Porto,  from vintage 2007,  a medium garnet-brow color,  with brick rim.  Nose: pronounced  caramel, mocha, baked almonds, hazelnut, walnuts, sweet spices, star anise, dried fruit, fried cherry, dried plum, dried fig, dates, golden raisins, candied orange peel, dried apricots, honey nuances, cedar, tobacco, cigar box, Wine full body, elegant, smooth, with great balance between sugar, fruitiness and acidity, nice velvety texture, complex. Finish very long, elegant, sophisticated."
287,1266123,"4.9 WIP, it has everything"
288,1266123,"Waow, what a port Lots of essens and volume  Notes of blackcurrant and heavy berries Straight to the heart....."
289,2402435,Still Young and a bit agressive
290,2402435,"Great, 5 years after its producing. I think it could improve even more with age."
291,2402435,"Let's be honest , it's an ok Moscatel from Douro, but nothing more. "
292,2402435,"Red fruit, less tannin. High alcohol, high acid"
293,2402435,"A Portuguese red blend that’s value driven.  Deep garnet in color with earthy notes of dark fruit   Medium/full bodied with a tart fruit expression.  Tannins are gripping and the acidity is fair.  Super dry mouthfeel tilts the wines balance.   On the palate it’s black cherry, red currant and licorice  86pts"
294,2402435, red fruit chocolate cherry
295,2402435,Adulto. Taninos suaves.
296,2402435,Ripe dark berries. Balanced and pleasant tannins. A little wood smoke and chocolate. And good with cheeses and meat 
297,2402435,"Slightly dry with nice notes of dark berries. Easy to drink, nice with cheese."
298,2402435,"Very good, smooth! "
299,2402435,"3.2@Quinta Pacheca Douro. Wine pairing lunch, 2/3. Paired with baby goat. Fruity, bit rough, young, enjoyable."
300,2402435,"Regular table douro wine, pretty smooth if you let it breath, bought in Portugal it's a good value for the money. The terroir is definitely a Douro slopes one."
301,2402435,Surprisingly fruity and pleasantly Douro. I loved visiting this winery and the variety of wines and the hospitality. Would love to find this more available in the US. 
